1 3.14159 39.5761
2 3.14159 31.5079
3 3.14159 23.9476
4 3.14159 19.3275
5 3.14159 17.2638
6 3.14159 16.4919
7 3.14159 15.6728
8 3.14159 15.3332
9 3.14159 15.2482
10 3.14159 15.179
